,R-squared,Adjusted R-squared,Number of Variables,Predictor_1,Predictor_2,Predictor_3
1827,0.21359450888910247,0.04507904650819594,3,exp_SWDI SC,exp_gw elevation indicator,log_SWDI colorado
1828,0.32933555320830243,0.18562174318151015,3,exp_SWDI SC,exp_gw elevation indicator,log_SWDI MEA
1829,0.1025215804688906,-0.08979522371634707,3,exp_SWDI SC,exp_gw elevation indicator,log_SWDI PWL
1830,0.21159497464239596,0.04265104063719516,3,exp_SWDI SC,exp_gw elevation indicator,log_SWDI SL
1831,0.17496942817979955,-0.0018228372102433443,3,exp_SWDI SC,exp_gw elevation indicator,log_gw elevation indicator
1832,0.6305870326635434,0.5514271110914457,3,exp_SWDI SC,exp_gw elevation indicator,log_gw pumping intensity
1833,0.5849714060385032,0.4960367073324682,3,exp_SWDI SC,exp_gw pumping intensity,log_SWDI SC
1834,0.5097388915779304,0.40468293977320124,3,exp_SWDI SC,exp_gw pumping intensity,log_SWDI delta imports
1835,0.5143928023497482,0.41033411713897994,3,exp_SWDI SC,exp_gw pumping intensity,log_SWDI colorado
1836,0.5844924628099764,0.4954551334121142,3,exp_SWDI SC,exp_gw pumping intensity,log_SWDI MEA
1837,0.5055703035101605,0.3996210828337664,3,exp_SWDI SC,exp_gw pumping intensity,log_SWDI PWL
1838,0.5037775799220037,0.39744420419100446,3,exp_SWDI SC,exp_gw pumping intensity,log_SWDI SL
1839,0.5544463390390091,0.45897055454736824,3,exp_SWDI SC,exp_gw pumping intensity,log_gw elevation indicator
1840,0.6367867462595294,0.5589553347437142,3,exp_SWDI SC,exp_gw pumping intensity,log_gw pumping intensity
1841,0.4721500998376016,0.35903940694565917,3,exp_SWDI SC,log_SWDI SC,log_SWDI delta imports
1842,0.19003722987418536,0.01647377913293946,3,exp_SWDI SC,log_SWDI SC,log_SWDI colorado
1843,0.28779682029332243,0.1351818532133202,3,exp_SWDI SC,log_SWDI SC,log_SWDI MEA
1844,0.1489933564255036,-0.033365210054745464,3,exp_SWDI SC,log_SWDI SC,log_SWDI PWL
1845,0.52006645161583,0.4172235483906508,3,exp_SWDI SC,log_SWDI SC,log_SWDI SL
1846,0.1423442151215475,-0.0414391673524066,3,exp_SWDI SC,log_SWDI SC,log_gw elevation indicator
1847,0.6722287305261008,0.6019920299245509,3,exp_SWDI SC,log_SWDI SC,log_gw pumping intensity
1848,0.30282416147560987,0.15342933893466915,3,exp_SWDI SC,log_SWDI delta imports,log_SWDI colorado
1849,0.3533511921836149,0.21478359050867524,3,exp_SWDI SC,log_SWDI delta imports,log_SWDI MEA
1850,0.13077063512504505,-0.05549280020530234,3,exp_SWDI SC,log_SWDI delta imports,log_SWDI PWL
1851,0.12310921477091952,-0.0647959534924547,3,exp_SWDI SC,log_SWDI delta imports,log_SWDI SL
1852,0.11958044769058274,-0.06908088494714937,3,exp_SWDI SC,log_SWDI delta imports,log_gw elevation indicator
1853,0.6242992054289241,0.5437918923065508,3,exp_SWDI SC,log_SWDI delta imports,log_gw pumping intensity
1854,0.2733691666912451,0.1176625595536549,3,exp_SWDI SC,log_SWDI colorado,log_SWDI MEA
1855,0.14205309449022863,-0.041792670976150914,3,exp_SWDI SC,log_SWDI colorado,log_SWDI PWL
1856,0.32203631378657815,0.17675838102655927,3,exp_SWDI SC,log_SWDI colorado,log_SWDI SL
1857,0.14981734186397733,-0.03236465630802754,3,exp_SWDI SC,log_SWDI colorado,log_gw elevation indicator
1858,0.6623066243399626,0.5899437581270974,3,exp_SWDI SC,log_SWDI colorado,log_gw pumping intensity
1859,0.27816420230352834,0.12348510279714164,3,exp_SWDI SC,log_SWDI MEA,log_SWDI PWL
1860,0.369472205688007,0.23435910690686568,3,exp_SWDI SC,log_SWDI MEA,log_SWDI SL
1861,0.302984578030013,0.15362413046501588,3,exp_SWDI SC,log_SWDI MEA,log_gw elevation indicator
1862,0.6834141565195823,0.6155743329166357,3,exp_SWDI SC,log_SWDI MEA,log_gw pumping intensity
1863,0.15612968500550028,-0.024699668207606607,3,exp_SWDI SC,log_SWDI PWL,log_SWDI SL
1864,0.03755211935928293,-0.16868671220658493,3,exp_SWDI SC,log_SWDI PWL,log_gw elevation indicator
1865,0.6418984373242462,0.5651623881794419,3,exp_SWDI SC,log_SWDI PWL,log_gw pumping intensity
1866,0.13698358475991634,-0.04794850422010155,3,exp_SWDI SC,log_SWDI SL,log_gw elevation indicator
1867,0.6394682886263603,0.562211493332009,3,exp_SWDI SC,log_SWDI SL,log_gw pumping intensity
1868,0.6223424526216004,0.5414158353262291,3,exp_SWDI SC,log_gw elevation indicator,log_gw pumping intensity
1869,0.2505727581593623,0.08998120633636864,3,exp_SWDI delta imports,exp_SWDI colorado,exp_SWDI MEA
1870,0.30130824682153934,0.15158858542615494,3,exp_SWDI delta imports,exp_SWDI colorado,exp_SWDI PWL
1871,0.34789283931908954,0.2081555906017516,3,exp_SWDI delta imports,exp_SWDI colorado,exp_SWDI SL
1872,0.24398719100746802,0.0819844462233541,3,exp_SWDI delta imports,exp_SWDI colorado,exp_gw elevation indicator
1873,0.5087025294056873,0.4034244999926203,3,exp_SWDI delta imports,exp_SWDI colorado,exp_gw pumping intensity
1874,0.2863662498650733,0.13344473197901763,3,exp_SWDI delta imports,exp_SWDI colorado,log_SWDI SC
1875,0.29425518091766734,0.14302414825716758,3,exp_SWDI delta imports,exp_SWDI colorado,log_SWDI delta imports
1876,0.24377333963907222,0.08172476956173058,3,exp_SWDI delta imports,exp_SWDI colorado,log_SWDI colorado
1877,0.315246306458849,0.1685133721286024,3,exp_SWDI delta imports,exp_SWDI colorado,log_SWDI MEA
1878,0.2562105909163268,0.09682714611268262,3,exp_SWDI delta imports,exp_SWDI colorado,log_SWDI PWL
1879,0.3234163536541953,0.17843414372295152,3,exp_SWDI delta imports,exp_SWDI colorado,log_SWDI SL
1880,0.24406165143872216,0.08207486246130558,3,exp_SWDI delta imports,exp_SWDI colorado,log_gw elevation indicator
1881,0.6650713359490859,0.5933009079381757,3,exp_SWDI delta imports,exp_SWDI colorado,log_gw pumping intensity
1882,0.23484958946644574,0.07088878720925562,3,exp_SWDI delta imports,exp_SWDI MEA,exp_SWDI PWL
1883,0.3776241153077132,0.24425785430222324,3,exp_SWDI delta imports,exp_SWDI MEA,exp_SWDI SL
1884,0.2377354210329029,0.07439301125423936,3,exp_SWDI delta imports,exp_SWDI MEA,exp_gw elevation indicator
1885,0.5206235013308331,0.41789996590172596,3,exp_SWDI delta imports,exp_SWDI MEA,exp_gw pumping intensity
1886,0.2759414101454092,0.12078599803371126,3,exp_SWDI delta imports,exp_SWDI MEA,log_SWDI SC
1887,0.2802149554358214,0.12597530302921178,3,exp_SWDI delta imports,exp_SWDI MEA,log_SWDI delta imports
1888,0.2468869878454114,0.08550562809799966,3,exp_SWDI delta imports,exp_SWDI MEA,log_SWDI colorado
1889,0.3112831084301698,0.163700917379492,3,exp_SWDI delta imports,exp_SWDI MEA,log_SWDI MEA
1890,0.24334607001351372,0.08120594215926669,3,exp_SWDI delta imports,exp_SWDI MEA,log_SWDI PWL
1891,0.3021376246623443,0.1525956870899896,3,exp_SWDI delta imports,exp_SWDI MEA,log_SWDI SL
1892,0.2362164412132327,0.0725485357589255,3,exp_SWDI delta imports,exp_SWDI MEA,log_gw elevation indicator
1893,0.6461688987687038,0.5703479485048546,3,exp_SWDI delta imports,exp_SWDI MEA,log_gw pumping intensity
1894,0.23717747902279152,0.07371551024196121,3,exp_SWDI delta imports,exp_SWDI PWL,exp_SWDI SL
1895,0.09800519967489729,-0.09527940039476746,3,exp_SWDI delta imports,exp_SWDI PWL,exp_gw elevation indicator
1896,0.4941736581806836,0.38578229921940155,3,exp_SWDI delta imports,exp_SWDI PWL,exp_gw pumping intensity
1897,0.20625725429733843,0.036169523075339605,3,exp_SWDI delta imports,exp_SWDI PWL,log_SWDI SC
1898,0.10311541591100604,-0.08907413782234963,3,exp_SWDI delta imports,exp_SWDI PWL,log_SWDI delta imports
1899,0.24256909472240606,0.0802624721629217,3,exp_SWDI delta imports,exp_SWDI PWL,log_SWDI colorado
1900,0.3097826823688894,0.16187897144793717,3,exp_SWDI delta imports,exp_SWDI PWL,log_SWDI MEA
1901,0.0998946018526693,-0.0929851263217587,3,exp_SWDI delta imports,exp_SWDI PWL,log_SWDI PWL
1902,0.13593914232751758,-0.04921675574515705,3,exp_SWDI delta imports,exp_SWDI PWL,log_SWDI SL
1903,0.10179555230155168,-0.09067682934811572,3,exp_SWDI delta imports,exp_SWDI PWL,log_gw elevation indicator
1904,0.6279830401753698,0.548265120212949,3,exp_SWDI delta imports,exp_SWDI PWL,log_gw pumping intensity
1905,0.23418278446444118,0.07007909542110724,3,exp_SWDI delta imports,exp_SWDI SL,exp_gw elevation indicator
1906,0.5422556267925823,0.4441675468195643,3,exp_SWDI delta imports,exp_SWDI SL,exp_gw pumping intensity
1907,0.33839561618624425,0.19662324822615385,3,exp_SWDI delta imports,exp_SWDI SL,log_SWDI SC
1908,0.23566454842492768,0.07187838023026938,3,exp_SWDI delta imports,exp_SWDI SL,log_SWDI delta imports
1909,0.34375666266053895,0.20313309037351168,3,exp_SWDI delta imports,exp_SWDI SL,log_SWDI colorado
1910,0.44578539124831373,0.32702511794438105,3,exp_SWDI delta imports,exp_SWDI SL,log_SWDI MEA
1911,0.2334788161367013,0.06922427673742304,3,exp_SWDI delta imports,exp_SWDI SL,log_SWDI PWL
1912,0.23381590091421545,0.06963359396726165,3,exp_SWDI delta imports,exp_SWDI SL,log_SWDI SL
1913,0.24496377749642795,0.0831703012456626,3,exp_SWDI delta imports,exp_SWDI SL,log_gw elevation indicator
1914,0.6163576897564884,0.534148623275736,3,exp_SWDI delta imports,exp_SWDI SL,log_gw pumping intensity
1915,0.5011276740117693,0.3942264613000056,3,exp_SWDI delta imports,exp_gw elevation indicator,exp_gw pumping intensity
1916,0.21406512491054486,0.045650508819947366,3,exp_SWDI delta imports,exp_gw elevation indicator,log_SWDI SC
1917,0.09625976895014121,-0.09739885198911424,3,exp_SWDI delta imports,exp_gw elevation indicator,log_SWDI delta imports
1918,0.23461755626240544,0.07060703260434953,3,exp_SWDI delta imports,exp_gw elevation indicator,log_SWDI colorado
1919,0.34183214170206133,0.2007961720667888,3,exp_SWDI delta imports,exp_gw elevation indicator,log_SWDI MEA
1920,0.10159499094684565,-0.09092036813597315,3,exp_SWDI delta imports,exp_gw elevation indicator,log_SWDI PWL
1921,0.12289191803629385,-0.06505981381307158,3,exp_SWDI delta imports,exp_gw elevation indicator,log_SWDI SL
1922,0.17479732320984198,-0.002031821816620427,3,exp_SWDI delta imports,exp_gw elevation indicator,log_gw elevation indicator
1923,0.6093248549360538,0.5256087524223512,3,exp_SWDI delta imports,exp_gw elevation indicator,log_gw pumping intensity
1924,0.5782959569770816,0.4879308049007419,3,exp_SWDI delta imports,exp_gw pumping intensity,log_SWDI SC
1925,0.4967145858304236,0.38886771136551446,3,exp_SWDI delta imports,exp_gw pumping intensity,log_SWDI delta imports
1926,0.5102477579165322,0.40530084889864626,3,exp_SWDI delta imports,exp_gw pumping intensity,log_SWDI colorado
1927,0.5906037079710142,0.5028759311076603,3,exp_SWDI delta imports,exp_gw pumping intensity,log_SWDI MEA
1928,0.4964943158827849,0.38860024071481036,3,exp_SWDI delta imports,exp_gw pumping intensity,log_SWDI PWL
1929,0.4957687144653925,0.3877191532794052,3,exp_SWDI delta imports,exp_gw pumping intensity,log_SWDI SL
1930,0.5580881384069283,0.4633927394941273,3,exp_SWDI delta imports,exp_gw pumping intensity,log_gw elevation indicator
1931,0.6289288141593621,0.549413560050654,3,exp_SWDI delta imports,exp_gw pumping intensity,log_gw pumping intensity
1932,0.44916337628783143,0.3311269569209382,3,exp_SWDI delta imports,log_SWDI SC,log_SWDI delta imports
1933,0.25547034589727735,0.09592827716097974,3,exp_SWDI delta imports,log_SWDI SC,log_SWDI colorado
1934,0.3169308556346533,0.1705588961277933,3,exp_SWDI delta imports,log_SWDI SC,log_SWDI MEA
1935,0.2098284972663177,0.04050603239481443,3,exp_SWDI delta imports,log_SWDI SC,log_SWDI PWL
1936,0.4323100464379932,0.3106621992461347,3,exp_SWDI delta imports,log_SWDI SC,log_SWDI SL
1937,0.2071710297466932,0.0372791075495561,3,exp_SWDI delta imports,log_SWDI SC,log_gw elevation indicator
1938,0.6685503636395662,0.5975254415623305,3,exp_SWDI delta imports,log_SWDI SC,log_gw pumping intensity
1939,0.2854948999667414,0.13238666424532886,3,exp_SWDI delta imports,log_SWDI delta imports,log_SWDI colorado
1940,0.3583993107389798,0.2209134487544755,3,exp_SWDI delta imports,log_SWDI delta imports,log_SWDI MEA
1941,0.10773211555817674,-0.08346814539364233,3,exp_SWDI delta imports,log_SWDI delta imports,log_SWDI PWL
1942,0.13251692306143215,-0.05337230771111812,3,exp_SWDI delta imports,log_SWDI delta imports,log_SWDI SL
1943,0.09976104314897993,-0.09314730474766719,3,exp_SWDI delta imports,log_SWDI delta imports,log_gw elevation indicator
1944,0.6081520917796164,0.5241846828752486,3,exp_SWDI delta imports,log_SWDI delta imports,log_gw pumping intensity
1945,0.31188887724281045,0.16443649379484138,3,exp_SWDI delta imports,log_SWDI colorado,log_SWDI MEA
1946,0.22746807140378988,0.06192551527603063,3,exp_SWDI delta imports,log_SWDI colorado,log_SWDI PWL
1947,0.32343842379683285,0.17846094318186856,3,exp_SWDI delta imports,log_SWDI colorado,log_SWDI SL
1948,0.22142731675481298,0.05459031320227292,3,exp_SWDI delta imports,log_SWDI colorado,log_gw elevation indicator
1949,0.6595547598621874,0.5866022084040847,3,exp_SWDI delta imports,log_SWDI colorado,log_gw pumping intensity
1950,0.31814009242095376,0.17202725508258676,3,exp_SWDI delta imports,log_SWDI MEA,log_SWDI PWL
1951,0.3758858853502337,0.24214714649671243,3,exp_SWDI delta imports,log_SWDI MEA,log_SWDI SL
1952,0.33293300092754785,0.18999007255487965,3,exp_SWDI delta imports,log_SWDI MEA,log_gw elevation indicator
1953,0.6854841849268771,0.6180879388397794,3,exp_SWDI delta imports,log_SWDI MEA,log_gw pumping intensity
1954,0.13860138398156963,-0.045984033736665264,3,exp_SWDI delta imports,log_SWDI PWL,log_SWDI SL
1955,0.10690330507776136,-0.08447455811986115,3,exp_SWDI delta imports,log_SWDI PWL,log_gw elevation indicator
1956,0.6308936319384059,0.5517994102109214,3,exp_SWDI delta imports,log_SWDI PWL,log_gw pumping intensity
1957,0.12201145157725746,-0.06612895165618737,3,exp_SWDI delta imports,log_SWDI SL,log_gw elevation indicator
1958,0.6324153206762047,0.5536471751068199,3,exp_SWDI delta imports,log_SWDI SL,log_gw pumping intensity
1959,0.6127858106621207,0.5298113415182895,3,exp_SWDI delta imports,log_gw elevation indicator,log_gw pumping intensity
1960,0.1800475631661217,0.004343469558862112,3,exp_SWDI colorado,exp_SWDI MEA,exp_SWDI PWL
1961,0.3599149017109604,0.22275380922045196,3,exp_SWDI colorado,exp_SWDI MEA,exp_SWDI SL
1962,0.2151746153001245,0.04699774715015126,3,exp_SWDI colorado,exp_SWDI MEA,exp_gw elevation indicator
1963,0.5036507852876169,0.3972902392778205,3,exp_SWDI colorado,exp_SWDI MEA,exp_gw pumping intensity
1964,0.10645706357731755,-0.08501642279897137,3,exp_SWDI colorado,exp_SWDI MEA,log_SWDI SC
1965,0.3049000132562012,0.1559500160968158,3,exp_SWDI colorado,exp_SWDI MEA,log_SWDI delta imports
1966,0.10267610936857341,-0.089607581481018,3,exp_SWDI colorado,exp_SWDI MEA,log_SWDI colorado
1967,0.1567746337670085,-0.02391651614006096,3,exp_SWDI colorado,exp_SWDI MEA,log_SWDI MEA
1968,0.10952602847997495,-0.08128982256003026,3,exp_SWDI colorado,exp_SWDI MEA,log_SWDI PWL
1969,0.3264577311877559,0.1821272450137037,3,exp_SWDI colorado,exp_SWDI MEA,log_SWDI SL
1970,0.1575895635827721,-0.022926958506633843,3,exp_SWDI colorado,exp_SWDI MEA,log_gw elevation indicator
1971,0.6561478471567008,0.5824652429759939,3,exp_SWDI colorado,exp_SWDI MEA,log_gw pumping intensity
1972,0.3921190588244148,0.2618588571439323,3,exp_SWDI colorado,exp_SWDI PWL,exp_SWDI SL
1973,0.25323688438384806,0.09321621675181557,3,exp_SWDI colorado,exp_SWDI PWL,exp_gw elevation indicator
1974,0.5088826781129012,0.40364325199423723,3,exp_SWDI colorado,exp_SWDI PWL,exp_gw pumping intensity
1975,0.1396511365532498,-0.04470933418533951,3,exp_SWDI colorado,exp_SWDI PWL,log_SWDI SC
1976,0.34740533222716763,0.2075636177044179,3,exp_SWDI colorado,exp_SWDI PWL,log_SWDI delta imports
1977,0.13271496870757649,-0.053131823712228465,3,exp_SWDI colorado,exp_SWDI PWL,log_SWDI colorado
1978,0.14937674535033796,-0.032899666360303836,3,exp_SWDI colorado,exp_SWDI PWL,log_SWDI MEA
1979,0.1919029301632308,0.018739272341065982,3,exp_SWDI colorado,exp_SWDI PWL,log_SWDI PWL
1980,0.35155851417093575,0.21260676720756488,3,exp_SWDI colorado,exp_SWDI PWL,log_SWDI SL
1981,0.1947849241315086,0.022238836445403365,3,exp_SWDI colorado,exp_SWDI PWL,log_gw elevation indicator
1982,0.6607839642905234,0.58809481378135,3,exp_SWDI colorado,exp_SWDI PWL,log_gw pumping intensity
1983,0.3368620276481815,0.19476103357279195,3,exp_SWDI colorado,exp_SWDI SL,exp_gw elevation indicator
1984,0.5414997048521686,0.4432496416062047,3,exp_SWDI colorado,exp_SWDI SL,exp_gw pumping intensity
1985,0.3928310828568714,0.26272345775477246,3,exp_SWDI colorado,exp_SWDI SL,log_SWDI SC
1986,0.35049564780809017,0.21131614376696672,3,exp_SWDI colorado,exp_SWDI SL,log_SWDI delta imports
1987,0.34224036372618516,0.20129187023893913,3,exp_SWDI colorado,exp_SWDI SL,log_SWDI colorado
1988,0.43113999859804986,0.30924142686906064,3,exp_SWDI colorado,exp_SWDI SL,log_SWDI MEA
1989,0.37029786100163853,0.23536168835913251,3,exp_SWDI colorado,exp_SWDI SL,log_SWDI PWL
1990,0.35263841047479616,0.2139180698622526,3,exp_SWDI colorado,exp_SWDI SL,log_SWDI SL
1991,0.348351460386521,0.20871248761220407,3,exp_SWDI colorado,exp_SWDI SL,log_gw elevation indicator
1992,0.6734378512392801,0.6034602479334117,3,exp_SWDI colorado,exp_SWDI SL,log_gw pumping intensity
1993,0.5091001731114336,0.4039073530638837,3,exp_SWDI colorado,exp_gw elevation indicator,exp_gw pumping intensity
1994,0.22836047922338776,0.0630091533426852,3,exp_SWDI colorado,exp_gw elevation indicator,log_SWDI SC
1995,0.30154186290541474,0.15187226209943228,3,exp_SWDI colorado,exp_gw elevation indicator,log_SWDI delta imports
1996,0.21774462166324404,0.050118469162510726,3,exp_SWDI colorado,exp_gw elevation indicator,log_SWDI colorado
1997,0.32903849466430524,0.1852610292352278,3,exp_SWDI colorado,exp_gw elevation indicator,log_SWDI MEA
1998,0.21655933503260794,0.048679192539595406,3,exp_SWDI colorado,exp_gw elevation indicator,log_SWDI PWL
1999,0.33311816316828247,0.19021491241862876,3,exp_SWDI colorado,exp_gw elevation indicator,log_SWDI SL
2000,0.2772197563379615,0.12233827555323895,3,exp_SWDI colorado,exp_gw elevation indicator,log_gw elevation indicator
2001,0.6579021158905807,0.5845954264385622,3,exp_SWDI colorado,exp_gw elevation indicator,log_gw pumping intensity
2002,0.5779168263135027,0.4874704319521105,3,exp_SWDI colorado,exp_gw pumping intensity,log_SWDI SC
2003,0.49046707313063265,0.38128144594433966,3,exp_SWDI colorado,exp_gw pumping intensity,log_SWDI delta imports
2004,0.49431516748775284,0.3859541319494142,3,exp_SWDI colorado,exp_gw pumping intensity,log_SWDI colorado
2005,0.5923992068993824,0.505056179806393,3,exp_SWDI colorado,exp_gw pumping intensity,log_SWDI MEA
2006,0.5113804126217112,0.40667621532636367,3,exp_SWDI colorado,exp_gw pumping intensity,log_SWDI PWL
2007,0.4908375835261245,0.3817313514245798,3,exp_SWDI colorado,exp_gw pumping intensity,log_SWDI SL
2008,0.5611650304050175,0.46712896549180705,3,exp_SWDI colorado,exp_gw pumping intensity,log_gw elevation indicator
2009,0.6563324401899109,0.5826893916591775,3,exp_SWDI colorado,exp_gw pumping intensity,log_gw pumping intensity
2010,0.5822855998679982,0.49277537126828364,3,exp_SWDI colorado,log_SWDI SC,log_SWDI delta imports
2011,0.10033870438702086,-0.09244585895861746,3,exp_SWDI colorado,log_SWDI SC,log_SWDI colorado
2012,0.17642780160128813,-5.195519843570473e-05,3,exp_SWDI colorado,log_SWDI SC,log_SWDI MEA
2013,0.10194712536074635,-0.09049277634766506,3,exp_SWDI colorado,log_SWDI SC,log_SWDI PWL
2014,0.5169147824654576,0.41339652156519857,3,exp_SWDI colorado,log_SWDI SC,log_SWDI SL
2015,0.16055710919571398,-0.019323510262347243,3,exp_SWDI colorado,log_SWDI SC,log_gw elevation indicator
2016,0.6948002209853996,0.6294002683394139,3,exp_SWDI colorado,log_SWDI SC,log_gw pumping intensity
2017,0.3055962240111876,0.1567954148707278,3,exp_SWDI colorado,log_SWDI delta imports,log_SWDI colorado
2018,0.3728755471546422,0.23849173583063699,3,exp_SWDI colorado,log_SWDI delta imports,log_SWDI MEA
2019,0.30263200894323583,0.15319601085964363,3,exp_SWDI colorado,log_SWDI delta imports,log_SWDI PWL
2020,0.320575662713787,0.17498473329531283,3,exp_SWDI colorado,log_SWDI delta imports,log_SWDI SL
2021,0.29309522588802284,0.1416156314354564,3,exp_SWDI colorado,log_SWDI delta imports,log_gw elevation indicator
2022,0.656206486675849,0.5825364481063882,3,exp_SWDI colorado,log_SWDI delta imports,log_gw pumping intensity
2023,0.1815801666202027,0.006204488038817679,3,exp_SWDI colorado,log_SWDI colorado,log_SWDI MEA
2024,0.09864689949679284,-0.09450019346817995,3,exp_SWDI colorado,log_SWDI colorado,log_SWDI PWL
2025,0.33549782869998224,0.19310450627854991,3,exp_SWDI colorado,log_SWDI colorado,log_SWDI SL
2026,0.1538773012915542,-0.027434705574541196,3,exp_SWDI colorado,log_SWDI colorado,log_gw elevation indicator
2027,0.6590735853727266,0.5860179250954538,3,exp_SWDI colorado,log_SWDI colorado,log_gw pumping intensity
2028,0.16405171555680675,-0.01508005968102033,3,exp_SWDI colorado,log_SWDI MEA,log_SWDI PWL
2029,0.3844123096518083,0.2525006617200529,3,exp_SWDI colorado,log_SWDI MEA,log_SWDI SL
2030,0.3000081313093669,0.15000987373280272,3,exp_SWDI colorado,log_SWDI MEA,log_gw elevation indicator
2031,0.6855959000418583,0.6182235929079709,3,exp_SWDI colorado,log_SWDI MEA,log_gw pumping intensity
2032,0.3241590351340258,0.17933597123417422,3,exp_SWDI colorado,log_SWDI PWL,log_SWDI SL
2033,0.1551797712797115,-0.02585313487463603,3,exp_SWDI colorado,log_SWDI PWL,log_gw elevation indicator
2034,0.6562256482549367,0.5825597157381375,3,exp_SWDI colorado,log_SWDI PWL,log_gw pumping intensity
2035,0.3195498501798938,0.17373910378987112,3,exp_SWDI colorado,log_SWDI SL,log_gw elevation indicator
2036,0.666124431470879,0.5945796667860673,3,exp_SWDI colorado,log_SWDI SL,log_gw pumping intensity
2037,0.665423676572255,0.5937287501234525,3,exp_SWDI colorado,log_gw elevation indicator,log_gw pumping intensity
2038,0.3562933780855191,0.21835624481813043,3,exp_SWDI MEA,exp_SWDI PWL,exp_SWDI SL
2039,0.20172636318852177,0.030667726728919376,3,exp_SWDI MEA,exp_SWDI PWL,exp_gw elevation indicator
2040,0.5038115378647625,0.39748543883578313,3,exp_SWDI MEA,exp_SWDI PWL,exp_gw pumping intensity
2041,0.09462234238862044,-0.0993871556709609,3,exp_SWDI MEA,exp_SWDI PWL,log_SWDI SC
2042,0.2799210932467363,0.12561847037103702,3,exp_SWDI MEA,exp_SWDI PWL,log_SWDI delta imports
2043,0.09373969289025108,-0.10045894434755209,3,exp_SWDI MEA,exp_SWDI PWL,log_SWDI colorado
2044,0.14545328323789475,-0.037663870353984885,3,exp_SWDI MEA,exp_SWDI PWL,log_SWDI MEA
2045,0.17565082222582284,-0.0009954301543579902,3,exp_SWDI MEA,exp_SWDI PWL,log_SWDI PWL
2046,0.3023079688829653,0.15280253364360075,3,exp_SWDI MEA,exp_SWDI PWL,log_SWDI SL
2047,0.14621378852090605,-0.03674039965318543,3,exp_SWDI MEA,exp_SWDI PWL,log_gw elevation indicator
2048,0.6433389730503989,0.5669116101326273,3,exp_SWDI MEA,exp_SWDI PWL,log_gw pumping intensity
2049,0.3580796047914808,0.22052523438965532,3,exp_SWDI MEA,exp_SWDI SL,exp_gw elevation indicator
2050,0.5443977466503402,0.4467686923611275,3,exp_SWDI MEA,exp_SWDI SL,exp_gw pumping intensity
2051,0.40699220594342245,0.2799191072170131,3,exp_SWDI MEA,exp_SWDI SL,log_SWDI SC
2052,0.3641547652877487,0.22790221499226637,3,exp_SWDI MEA,exp_SWDI SL,log_SWDI delta imports
2053,0.36390266993746967,0.22759609920978463,3,exp_SWDI MEA,exp_SWDI SL,log_SWDI colorado
2054,0.4312031618762435,0.30931812513543866,3,exp_SWDI MEA,exp_SWDI SL,log_SWDI MEA
2055,0.3565853311312044,0.21871075923074823,3,exp_SWDI MEA,exp_SWDI SL,log_SWDI PWL
2056,0.36133875833905815,0.2244827779831421,3,exp_SWDI MEA,exp_SWDI SL,log_SWDI SL
2057,0.36860529526261454,0.23330642996174633,3,exp_SWDI MEA,exp_SWDI SL,log_gw elevation indicator
2058,0.6482520284846738,0.5728774631599611,3,exp_SWDI MEA,exp_SWDI SL,log_gw pumping intensity
2059,0.5214152587737511,0.41886138565384057,3,exp_SWDI MEA,exp_gw elevation indicator,exp_gw pumping intensity
2060,0.22061232944170828,0.053600685750645805,3,exp_SWDI MEA,exp_gw elevation indicator,log_SWDI SC
2061,0.28822366288237766,0.13570016207145863,3,exp_SWDI MEA,exp_gw elevation indicator,log_SWDI delta imports
2062,0.223410177093042,0.05699807218440822,3,exp_SWDI MEA,exp_gw elevation indicator,log_SWDI colorado
2063,0.35468207439378774,0.21639966176388514,3,exp_SWDI MEA,exp_gw elevation indicator,log_SWDI MEA
2064,0.21141889234281908,0.04243722641628034,3,exp_SWDI MEA,exp_gw elevation indicator,log_SWDI PWL
2065,0.31220096463170033,0.164815457052779,3,exp_SWDI MEA,exp_gw elevation indicator,log_SWDI SL
2066,0.26122210927177936,0.10291256125858927,3,exp_SWDI MEA,exp_gw elevation indicator,log_gw elevation indicator
2067,0.6381927890798055,0.5606626724540495,3,exp_SWDI MEA,exp_gw elevation indicator,log_gw pumping intensity
2068,0.5802950787261844,0.4903583098817953,3,exp_SWDI MEA,exp_gw pumping intensity,log_SWDI SC
2069,0.5038116655188014,0.39748559384425886,3,exp_SWDI MEA,exp_gw pumping intensity,log_SWDI delta imports
2070,0.5054891412403061,0.3995225286489431,3,exp_SWDI MEA,exp_gw pumping intensity,log_SWDI colorado
2071,0.6091195054712453,0.5253593995007979,3,exp_SWDI MEA,exp_gw pumping intensity,log_SWDI MEA
2072,0.5041922051543286,0.397947677687399,3,exp_SWDI MEA,exp_gw pumping intensity,log_SWDI PWL
2073,0.5043472554888568,0.39813595309361194,3,exp_SWDI MEA,exp_gw pumping intensity,log_SWDI SL
2074,0.568468456157261,0.4759974110481028,3,exp_SWDI MEA,exp_gw pumping intensity,log_gw elevation indicator
2075,0.6376688578681269,0.5600264702684399,3,exp_SWDI MEA,exp_gw pumping intensity,log_gw pumping intensity
2076,0.538943927003124,0.44014619707522207,3,exp_SWDI MEA,log_SWDI SC,log_SWDI delta imports
2077,0.09947274695628583,-0.09349737869593855,3,exp_SWDI MEA,log_SWDI SC,log_SWDI colorado
